Client_Num,Card_Category,Annual_Fees,Activation_30_Days,Customer_Acq_Cost,Week_Start_Date,Week_Num,Qtr,current_year,Credit_Limit,Total_Revolving_Bal,Total_Trans_Amt,Total_Trans_Vol,Avg_Utilization_Ratio,Use Chip,Exp Type,Interest_Earned,Delinquent_Acc,number,Income,Revenue,
713994108,Gold,175,1,84,16/04/2023,Week-16,Q2,2023,4155,1315,15851,128,0.316,Chip ,Travel,3962.75,1,3063,224040,19988.75,
713995233,Blue,465,1,74,16/04/2023,Week-16,Q2,2023,1438.3,0,4707,88,0,Swipe ,Bills,470.7,1,3064,74857,5642.7,
713996283,Blue,415,0,67,16/04/2023,Week-16,Q2,2023,2352,2176,5209,93,0.925,Swipe ,Grocery,937.62,0,3065,95823,6561.62,
713997183,Blue,270,0,71,16/04/2023,Week-16,Q2,2023,2791,2160,2214,56,0.774,Swipe ,Fuel,509.22,0,3066,23627,2993.22,
713998233,Blue,125,0,110,16/04/2023,Week-16,Q2,2023,3586,1414,2780,57,0.394,Swipe ,Entertainment,639.4,0,3067,32415,3544.4,
714000108,Blue,495,1,68,16/04/2023,Week-16,Q2,2023,6772,0,3658,66,0,Swipe ,Entertainment,841.34,0,3068,39964,4994.34,
714001008,Blue,455,1,101,16/04/2023,Week-16,Q2,2023,3730,0,13997,102,0,Swipe ,Bills,1119.76,0,3069,149051,15571.76,
714002658,Blue,345,1,116,16/04/2023,Week-16,Q2,2023,27732,1623,1413,31,0.059,Swipe ,Entertainment,310.86,0,3070,13504,2068.86,
714003483,Platinum,415,1,69,16/04/2023,Week-16,Q2,2023,7539,0,15293,129,0,Swipe ,Fuel,3211.53,0,3071,209290,18919.53,
714005508,Blue,95,0,72,16/04/2023,Week-16,Q2,2023,4146,2027,4323,64,0.489,Swipe ,Fuel,1037.52,0,3072,57780,5455.52,
714006333,Blue,475,0,127,16/04/2023,Week-16,Q2,2023,2128,528,2289,41,0.248,Chip ,Grocery,206.01,0,3073,24974,2970.01,
714010383,Blue,345,1,43,16/04/2023,Week-16,Q2,2023,3502,0,1895,42,0,Chip ,Fuel,435.85,0,3074,17936,2675.85,
714011358,Blue,470,1,131,16/04/2023,Week-16,Q2,2023,14821,0,2876,60,0,Swipe ,Fuel,690.24,0,3075,33228,4036.24,
714012258,Blue,445,1,74,16/04/2023,Week-16,Q2,2023,2429,1687,4122,74,0.695,Swipe ,Fuel,1195.38,0,3076,50925,5762.38,
714013083,Blue,460,1,102,16/04/2023,Week-16,Q2,2023,3067,1874,1420,32,0.611,Swipe ,Fuel,85.2,0,3077,13663,1965.2,
714013983,Blue,320,0,155,16/04/2023,Week-16,Q2,2023,1586,0,2109,41,0,Swipe ,Fuel,274.17,0,3078,21619,2703.17,
714014733,Blue,280,1,112,16/04/2023,Week-16,Q2,2023,9642,1431,2172,33,0.148,Swipe ,Food,499.56,0,3079,22950,2951.56,
714019083,Blue,125,0,96,16/04/2023,Week-16,Q2,2023,2019,803,8426,102,0.398,Swipe ,Food,1263.9,0,3080,114249,9814.9,
714021183,Blue,355,1,59,16/04/2023,Week-16,Q2,2023,30666,1046,3709,66,0.034,Chip ,Fuel,1001.43,0,3081,40843,5065.43,
714022833,Silver,435,1,97,16/04/2023,Week-16,Q2,2023,17909,0,5977,58,0,Chip ,Travel,717.24,0,3082,100760,7129.24,
714023808,Blue,480,1,119,16/04/2023,Week-16,Q2,2023,13770,2517,1582,36,0.183,Online ,Bills,205.66,0,3083,14975,2267.66,
714024858,Blue,420,1,58,16/04/2023,Week-16,Q2,2023,7056,0,1739,35,0,Swipe ,Food,121.73,0,3084,14975,2280.73,
714028083,Blue,420,1,165,16/04/2023,Week-16,Q2,2023,2222,0,4095,65,0,Swipe ,Entertainment,532.35,0,3085,50111,5047.35,
714030183,Silver,280,1,106,16/04/2023,Week-16,Q2,2023,34516,1494,3259,65,0.043,Swipe ,Bills,684.39,0,3086,35786,4223.39,
714031083,Blue,125,0,155,16/04/2023,Week-16,Q2,2023,8869,0,1935,40,0,Online ,Fuel,445.05,0,3087,18740,2505.05,
714031983,Silver,485,1,91,16/04/2023,Week-16,Q2,2023,11533,1418,4038,63,0.123,Swipe ,Fuel,444.18,0,3088,48328,4967.18,
714032883,Blue,280,1,84,16/04/2023,Week-16,Q2,2023,4718,1591,4598,80,0.337,Swipe ,Entertainment,597.74,0,3089,70243,5475.74,
714034158,Blue,200,0,117,16/04/2023,Week-16,Q2,2023,3331,1307,3946,69,0.392,Swipe ,Entertainment,986.5,0,3090,45835,5132.5,
714035283,Blue,495,1,79,16/04/2023,Week-16,Q2,2023,2802,2256,2371,46,0.805,Swipe ,Bills,450.49,0,3091,26292,3316.49,
714036258,Blue,250,1,93,16/04/2023,Week-16,Q2,2023,2798,1963,4255,64,0.702,Chip ,Grocery,297.85,0,3092,55403,4802.85,
714037308,Blue,405,0,154,16/04/2023,Week-16,Q2,2023,2210,1002,4798,86,0.453,Swipe ,Bills,383.84,0,3093,78741,5586.84,
714038433,Blue,490,0,105,16/04/2023,Week-16,Q2,2023,3252,1987,2953,72,0.611,Swipe ,Entertainment,295.3,0,3094,33779,3738.3,
714041283,Blue,250,0,88,16/04/2023,Week-16,Q2,2023,6610,1663,4735,83,0.252,Swipe ,Bills,804.95,0,3095,76141,5789.95,
714042108,Blue,200,0,101,16/04/2023,Week-16,Q2,2023,11000,1013,7302,86,0.092,Swipe ,Food,1752.48,0,3096,102613,9254.48,
714043008,Blue,475,1,86,16/04/2023,Week-16,Q2,2023,4297,0,4310,76,0,Chip ,Travel,689.6,0,3097,57152,5474.6,
714043833,Blue,200,1,115,16/04/2023,Week-16,Q2,2023,3685,1396,3016,85,0.379,Swipe ,Bills,392.08,0,3098,34244,3608.08,
714045783,Blue,150,1,132,16/04/2023,Week-16,Q2,2023,2547,1965,2160,46,0.771,Chip ,Fuel,324,0,3099,22707,2634,
714046608,Blue,175,1,106,16/04/2023,Week-16,Q2,2023,19719,1395,3572,73,0.071,Chip ,Fuel,821.56,0,3100,38973,4568.56,
714047733,Blue,345,1,95,16/04/2023,Week-16,Q2,2023,4942,2119,7460,85,0.429,Swipe ,Food,2088.8,0,3101,103767,9893.8,
714048783,Blue,480,0,114,16/04/2023,Week-16,Q2,2023,8026,2202,4072,72,0.274,Swipe ,Entertainment,529.36,0,3102,49565,5081.36,
714051033,Blue,270,0,148,16/04/2023,Week-16,Q2,2023,3615,1699,1967,40,0.47,Online ,Bills,373.73,0,3103,19390,2610.73,
714052158,Blue,175,0,78,16/04/2023,Week-16,Q2,2023,11714,949,5366,68,0.081,Swipe ,Grocery,965.88,0,3104,98614,6506.88,
714053358,Blue,300,0,130,16/04/2023,Week-16,Q2,2023,3216,0,4039,81,0,Swipe ,Fuel,484.68,0,3105,48352,4823.68,
714054408,Blue,400,1,100,16/04/2023,Week-16,Q2,2023,12889,1822,8272,79,0.141,Swipe ,Bills,744.48,0,3106,112687,9416.48,
714058308,Blue,125,1,96,16/04/2023,Week-16,Q2,2023,2689,2384,1941,53,0.887,Chip ,Fuel,291.15,0,3107,18867,2357.15,
714060408,Blue,475,0,118,16/04/2023,Week-16,Q2,2023,3052,1603,4210,82,0.525,Swipe ,Fuel,547.3,0,3108,53775,5232.3,
714062958,Blue,385,0,102,16/04/2023,Week-16,Q2,2023,9887,994,2552,64,0.101,Swipe ,Fuel,408.32,0,3109,29573,3345.32,
714064908,Blue,415,0,76,16/04/2023,Week-16,Q2,2023,1771,1289,4813,84,0.728,Chip ,Fuel,1395.77,0,3110,79439,6623.77,
714069858,Blue,390,0,117,16/04/2023,Week-16,Q2,2023,3539,2517,1677,45,0.711,Swipe ,Grocery,402.48,0,3111,14975,2469.48,
714070758,Blue,420,0,118,16/04/2023,Week-16,Q2,2023,31302,1953,1564,35,0.062,Swipe ,Travel,156.4,0,3112,14975,2140.4,
714073983,Blue,430,1,65,16/04/2023,Week-16,Q2,2023,7327,0,1788,46,0,Swipe ,Bills,339.72,0,3113,15747,2557.72,
714074808,Blue,355,1,94,16/04/2023,Week-16,Q2,2023,2241,1670,4653,75,0.745,Swipe ,Entertainment,604.89,0,3114,72820,5612.89,
714075708,Gold,455,0,113,16/04/2023,Week-16,Q2,2023,34516,1426,4814,71,0.041,Chip ,Bills,481.4,0,3115,79480,5750.4,
714076683,Blue,150,1,78,16/04/2023,Week-16,Q2,2023,3261,2517,2461,54,0.772,Swipe ,Food,393.76,0,3116,27957,3004.76,
714077583,Platinum,100,1,82,16/04/2023,Week-16,Q2,2023,23981,593,4758,65,0.025,Swipe ,Bills,523.38,0,3117,77030,5381.38,
714078558,Blue,245,0,112,16/04/2023,Week-16,Q2,2023,5249,0,1315,31,0,Swipe ,Entertainment,92.05,0,3118,11770,1652.05,
714080433,Blue,175,1,157,16/04/2023,Week-16,Q2,2023,3144,1787,4758,67,0.568,Swipe ,Fuel,1332.24,0,3119,76975,6265.24,
714081558,Blue,410,0,90,23/04/2023,Week-17,Q2,2023,2613,1599,1387,31,0.612,Swipe ,Bills,277.4,0,3120,13009,2074.4,
714082308,Blue,150,1,138,23/04/2023,Week-17,Q2,2023,8656,0,8056,89,0,Swipe ,Travel,1772.32,0,3121,110572,9978.32,
714083208,Blue,400,1,101,23/04/2023,Week-17,Q2,2023,1585,1304,4656,80,0.823,Chip ,Fuel,512.16,0,3122,72963,5568.16,
714084483,Blue,480,0,69,23/04/2023,Week-17,Q2,2023,3855,211,1724,34,0.055,Chip ,Grocery,224.12,0,3123,14975,2428.12,
714086133,Blue,395,1,116,23/04/2023,Week-17,Q2,2023,2577,1450,4576,83,0.563,Swipe ,Travel,594.88,0,3124,69257,5565.88,
714087258,Blue,125,1,108,23/04/2023,Week-17,Q2,2023,1838,0,5156,72,0,Swipe ,Fuel,618.72,0,3125,94792,5899.72,
714089658,Blue,360,0,107,23/04/2023,Week-17,Q2,2023,2238,0,2063,42,0,Chip ,Grocery,165.04,0,3126,20971,2588.04,
714091983,Blue,300,1,81,23/04/2023,Week-17,Q2,2023,3336,1753,1168,27,0.525,Swipe ,Travel,163.52,0,3127,8250,1631.52,
714093108,Blue,125,1,101,23/04/2023,Week-17,Q2,2023,7372,1210,1707,56,0.164,Swipe ,Grocery,119.49,0,3128,14975,1951.49,
714097683,Blue,370,1,94,23/04/2023,Week-17,Q2,2023,1809,0,2123,44,0,Swipe ,Grocery,148.61,0,3129,21936,2641.61,
714098883,Blue,125,0,117,23/04/2023,Week-17,Q2,2023,1936,1613,4773,80,0.833,Chip ,Bills,1240.98,0,3130,77713,6138.98,
714100008,Blue,250,1,164,23/04/2023,Week-17,Q2,2023,5667,2517,2176,38,0.444,Chip ,Fuel,435.2,0,3131,22973,2861.2,
714102183,Blue,380,1,112,23/04/2023,Week-17,Q2,2023,7970,2282,1872,41,0.286,Chip ,Entertainment,224.64,0,3132,17464,2476.64,
714103083,Silver,190,1,119,23/04/2023,Week-17,Q2,2023,3263,1525,14649,110,0.467,Chip ,Travel,878.94,0,3133,179286,15717.94,
714103908,Blue,100,1,122,23/04/2023,Week-17,Q2,2023,2778,743,4515,74,0.267,Swipe ,Bills,1038.45,0,3134,66315,5653.45,
714106833,Blue,280,0,114,23/04/2023,Week-17,Q2,2023,5225,2290,4239,69,0.438,Chip ,Food,1017.36,0,3135,54825,5536.36,
714107958,Blue,485,1,75,23/04/2023,Week-17,Q2,2023,6576,0,1465,34,0,Swipe ,Travel,87.9,0,3136,14758,2037.9,
714109308,Silver,250,1,77,23/04/2023,Week-17,Q2,2023,13187,2241,15354,112,0.17,Online ,Travel,2303.1,0,3137,211291,17907.1,
714111333,Blue,110,0,139,23/04/2023,Week-17,Q2,2023,5381,0,1910,38,0,Swipe ,Entertainment,362.9,0,3138,18328,2382.9,
714112383,Blue,280,0,117,23/04/2023,Week-17,Q2,2023,5882,2335,1380,30,0.397,Swipe ,Entertainment,276,0,3139,12892,1936,
714113658,Blue,440,0,109,23/04/2023,Week-17,Q2,2023,2757,1425,3992,76,0.517,Chip ,Fuel,479.04,0,3140,47003,4911.04,
714115533,Blue,295,1,107,23/04/2023,Week-17,Q2,2023,2943,1789,2591,55,0.608,Swipe ,Entertainment,492.29,0,3141,30356,3378.29,
714118383,Blue,490,1,103,23/04/2023,Week-17,Q2,2023,8154,0,2223,72,0,Swipe ,Travel,533.52,0,3142,23806,3246.52,
714119283,Blue,480,1,91,23/04/2023,Week-17,Q2,2023,2516,0,2257,51,0,Chip ,Entertainment,157.99,0,3143,24359,2894.99,
714120258,Blue,250,0,56,23/04/2023,Week-17,Q2,2023,2281,1677,2735,58,0.735,Swipe ,Grocery,656.4,0,3144,32008,3641.4,
714121083,Blue,125,0,79,23/04/2023,Week-17,Q2,2023,6247,1508,5158,68,0.241,Chip ,Bills,464.22,0,3145,94906,5747.22,
714121983,Blue,415,1,159,23/04/2023,Week-17,Q2,2023,4349,1400,4694,84,0.322,Swipe ,Food,469.4,0,3146,74466,5578.4,
714124983,Blue,290,1,87,23/04/2023,Week-17,Q2,2023,13457,1044,3303,66,0.078,Online ,Entertainment,429.39,0,3147,36237,4022.39,
714125883,Blue,340,1,113,23/04/2023,Week-17,Q2,2023,2514,1845,3696,71,0.734,Chip ,Bills,517.44,0,3148,40575,4553.44,
714127383,Blue,445,0,117,23/04/2023,Week-17,Q2,2023,4431,2517,2185,48,0.568,Swipe ,Food,284.05,0,3149,23179,2914.05,
714128283,Silver,380,1,77,23/04/2023,Week-17,Q2,2023,13411,1736,12493,113,0.129,Swipe ,Entertainment,2123.81,0,3150,119745,14996.81,
714130233,Blue,455,1,95,23/04/2023,Week-17,Q2,2023,3047,2150,1602,37,0.706,Swipe ,Travel,240.3,0,3151,14975,2297.3,
714131058,Blue,280,1,62,23/04/2023,Week-17,Q2,2023,18513,2517,1567,33,0.136,Swipe ,Entertainment,438.76,0,3152,14975,2285.76,
714133158,Silver,270,1,74,23/04/2023,Week-17,Q2,2023,4224,1305,1152,31,0.309,Swipe ,Bills,172.8,0,3153,7865,1594.8,
714136233,Blue,245,0,74,23/04/2023,Week-17,Q2,2023,34516,0,8417,72,0,Chip ,Travel,2272.59,1,3154,114155,10934.59,
714138408,Blue,370,1,89,23/04/2023,Week-17,Q2,2023,9264,629,4107,79,0.068,Swipe ,Fuel,533.91,1,3155,50469,5010.91,
714139308,Blue,150,1,108,23/04/2023,Week-17,Q2,2023,1438.3,0,4722,81,0,Swipe ,Food,897.18,1,3156,75383,5769.18,
714140133,Blue,200,1,100,23/04/2023,Week-17,Q2,2023,2314,1547,4678,74,0.669,Chip ,Bills,982.38,1,3157,73847,5860.38,
714141108,Blue,250,0,114,23/04/2023,Week-17,Q2,2023,6703,893,1388,28,0.133,Swipe ,Bills,235.96,1,3158,13038,1873.96,
714142158,Blue,250,0,120,23/04/2023,Week-17,Q2,2023,2120,1411,3882,92,0.666,Swipe ,Bills,776.4,1,3159,44311,4908.4,
714144258,Blue,150,1,105,23/04/2023,Week-17,Q2,2023,2725,2517,4430,66,0.924,Swipe ,Bills,974.6,0,3160,62076,5554.6,
714145233,Silver,200,1,90,23/04/2023,Week-17,Q2,2023,34516,400,5112,49,0.012,Chip ,Travel,1073.52,0,3161,93786,6385.52,
714146208,Blue,490,0,119,23/04/2023,Week-17,Q2,2023,2594,2159,3872,71,0.832,Swipe ,Food,387.2,0,3162,44073,4749.2,
714147858,Blue,380,0,120,23/04/2023,Week-17,Q2,2023,18358,1044,3920,85,0.057,Chip ,Entertainment,823.2,0,3163,45302,5123.2,
714148758,Blue,270,0,118,23/04/2023,Week-17,Q2,2023,1726,1398,5228,68,0.81,Swipe ,Food,1150.16,0,3164,96437,6648.16,
714151533,Blue,320,1,82,23/04/2023,Week-17,Q2,2023,4589,1622,1569,33,0.353,Swipe ,Entertainment,407.94,0,3165,14975,2296.94,
714154533,Blue,455,0,66,23/04/2023,Week-17,Q2,2023,3111,1994,4478,56,0.641,Chip ,Entertainment,626.92,0,3166,64404,5559.92,
714155283,Blue,100,1,69,23/04/2023,Week-17,Q2,2023,6990,876,4861,77,0.125,Swipe ,Food,340.27,0,3167,81930,5301.27,
714156633,Blue,470,0,120,23/04/2023,Week-17,Q2,2023,3068,0,4533,79,0,Online ,Bills,634.62,0,3168,67449,5637.62,
714157908,Blue,350,1,113,23/04/2023,Week-17,Q2,2023,2376,1515,3795,71,0.638,Chip ,Fuel,341.55,0,3169,42316,4486.55,
714159858,Blue,490,0,83,23/04/2023,Week-17,Q2,2023,5387,2047,1546,36,0.38,Swipe ,Travel,139.14,0,3170,14975,2175.14,
714162033,Blue,440,0,77,23/04/2023,Week-17,Q2,2023,5216,1519,3434,49,0.291,Swipe ,Bills,961.52,0,3171,37321,4835.52,
714164808,Blue,300,0,86,23/04/2023,Week-17,Q2,2023,2918,0,2056,54,0,Swipe ,Entertainment,164.48,0,3172,20854,2520.48,
714166833,Silver,220,0,144,23/04/2023,Week-17,Q2,2023,13609,1432,7796,77,0.105,Swipe ,Grocery,467.76,0,3173,107977,8483.76,
714168183,Blue,445,1,69,23/04/2023,Week-17,Q2,2023,2186,1017,4629,77,0.465,Swipe ,Food,925.8,0,3174,71791,5999.8,
714169083,Blue,320,0,82,23/04/2023,Week-17,Q2,2023,34516,1639,4959,74,0.047,Swipe ,Bills,396.72,0,3175,87533,5675.72,
714169908,Blue,335,1,83,23/04/2023,Week-17,Q2,2023,1944,1140,4921,82,0.586,Swipe ,Fuel,442.89,0,3176,85630,5698.89,
714171108,Blue,325,1,125,23/04/2023,Week-17,Q2,2023,2115,1141,1223,20,0.539,Swipe ,Travel,171.22,0,3177,10298,1719.22,
714172158,Blue,340,1,81,23/04/2023,Week-17,Q2,2023,2637,1009,4525,83,0.383,Swipe ,Food,1131.25,0,3178,66866,5996.25,
714173808,Blue,175,0,54,23/04/2023,Week-17,Q2,2023,4214,1249,1389,34,0.296,Swipe ,Entertainment,388.92,0,3179,13103,1952.92,
714176133,Blue,150,0,120,23/04/2023,Week-17,Q2,2023,1438.3,735,4220,87,0.511,Swipe ,Grocery,633,0,3180,54088,5003,
714178458,Blue,190,0,80,23/04/2023,Week-17,Q2,2023,20640,1603,1792,53,0.078,Swipe ,Grocery,286.72,0,3181,15834,2268.72,
714179658,Blue,440,0,107,23/04/2023,Week-17,Q2,2023,34516,0,1996,48,0,Swipe ,Fuel,219.56,0,3182,19868,2655.56,
714181008,Blue,200,1,80,23/04/2023,Week-17,Q2,2023,3019,1462,4509,71,0.484,Swipe ,Fuel,586.17,0,3183,65870,5295.17,
714186108,Blue,425,1,157,23/04/2023,Week-17,Q2,2023,2152,1682,4126,71,0.782,Swipe ,Fuel,948.98,0,3184,51014,5499.98,
714187533,Blue,285,1,89,23/04/2023,Week-17,Q2,2023,3540,849,1321,28,0.24,Swipe ,Bills,145.31,0,3185,11834,1751.31,
714188883,Blue,200,1,97,23/04/2023,Week-17,Q2,2023,1787,0,2345,36,0,Swipe ,Bills,445.55,0,3186,26022,2990.55,
714190983,Platinum,150,1,54,23/04/2023,Week-17,Q2,2023,34516,531,5418,65,0.015,Swipe ,Bills,1029.42,0,3187,99124,6597.42,
714192033,Blue,250,1,68,23/04/2023,Week-17,Q2,2023,10305,1870,4018,63,0.181,Swipe ,Bills,1044.68,0,3188,47742,5312.68,
714192933,Blue,280,0,117,23/04/2023,Week-17,Q2,2023,2060,0,1976,44,0,Chip ,Grocery,276.64,0,3189,19539,2532.64,
714195108,Blue,300,0,110,23/04/2023,Week-17,Q2,2023,2707,1796,4077,70,0.663,Chip ,Grocery,366.93,0,3190,49651,4743.93,
714196008,Blue,450,1,76,23/04/2023,Week-17,Q2,2023,7534,0,4685,79,0,Swipe ,Grocery,1358.65,0,3191,74146,6493.65,
714197133,Blue,415,0,92,23/04/2023,Week-17,Q2,2023,4762,0,2811,52,0,Swipe ,Bills,365.43,0,3192,32672,3591.43,
714199008,Blue,250,1,113,23/04/2023,Week-17,Q2,2023,16081,492,6100,61,0.031,Chip ,Travel,427,0,3193,100903,6777,
714199983,Gold,415,1,92,23/04/2023,Week-17,Q2,2023,34516,2317,3927,68,0.067,Swipe ,Fuel,706.86,0,3194,45449,5048.86,
714202008,Blue,125,1,152,23/04/2023,Week-17,Q2,2023,3918,2517,2115,42,0.642,Swipe ,Bills,232.65,0,3195,21772,2472.65,
714204108,Blue,450,0,95,23/04/2023,Week-17,Q2,2023,2144,1492,3859,55,0.696,Chip ,Food,501.67,0,3196,43803,4810.67,
714207483,Blue,330,1,79,23/04/2023,Week-17,Q2,2023,11997,1424,4125,80,0.119,Swipe ,Bills,412.5,0,3197,50986,4867.5,
714208533,Blue,250,0,75,23/04/2023,Week-17,Q2,2023,8663,288,916,33,0.033,Swipe ,Bills,229,0,3198,5225,1395,
714211533,Blue,250,0,49,23/04/2023,Week-17,Q2,2023,3312,2491,2670,50,0.752,Swipe ,Entertainment,186.9,0,3199,31341,3106.9,
714212358,Blue,380,1,127,23/04/2023,Week-17,Q2,2023,5260,1706,2142,57,0.324,Swipe ,Entertainment,449.82,0,3200,22395,2971.82,
714213708,Blue,290,0,74,23/04/2023,Week-17,Q2,2023,3611,2517,2178,45,0.697,Swipe ,Fuel,239.58,0,3201,23003,2707.58,
714215058,Blue,445,0,107,23/04/2023,Week-17,Q2,2023,6848,0,4006,82,0,Swipe ,Grocery,280.42,0,3202,47411,4731.42,
714216033,Blue,140,0,142,23/04/2023,Week-17,Q2,2023,11600,738,3488,80,0.064,Swipe ,Grocery,802.24,0,3203,37908,4430.24,
714216858,Blue,225,1,106,23/04/2023,Week-17,Q2,2023,1507,0,4679,85,0,Swipe ,Food,889.01,0,3204,73922,5793.01,
714217908,Blue,270,0,106,23/04/2023,Week-17,Q2,2023,2406,1560,1173,32,0.648,Swipe ,Travel,129.03,0,3205,8250,1572.03,
714222183,Blue,125,0,80,23/04/2023,Week-17,Q2,2023,2132,1084,4874,78,0.508,Swipe ,Entertainment,779.84,0,3206,82561,5778.84,
714225333,Blue,200,1,88,23/04/2023,Week-17,Q2,2023,2930,773,1545,21,0.264,Swipe ,Entertainment,355.35,0,3207,14975,2100.35,
714228558,Blue,200,1,120,23/04/2023,Week-17,Q2,2023,3624,0,4749,82,0,Chip ,Grocery,1044.78,0,3208,76624,5993.78,
714230808,Blue,225,0,75,23/04/2023,Week-17,Q2,2023,2466,1750,5005,76,0.71,Swipe ,Food,1251.25,0,3209,89709,6481.25,
714234858,Blue,245,0,89,23/04/2023,Week-17,Q2,2023,3666,1739,4735,84,0.474,Online ,Bills,473.5,0,3210,76147,5453.5,
714237033,Blue,250,0,120,23/04/2023,Week-17,Q2,2023,5557,2246,2299,39,0.404,Swipe ,Food,528.77,0,3211,25090,3077.77,
714241083,Blue,175,1,90,23/04/2023,Week-17,Q2,2023,5455,2091,4349,58,0.383,Swipe ,Fuel,391.41,0,3212,58709,4915.41,
714243408,Blue,405,0,67,23/04/2023,Week-17,Q2,2023,2042,1359,4917,73,0.666,Swipe ,Bills,1130.91,0,3213,85296,6452.91,
714244383,Blue,475,0,94,23/04/2023,Week-17,Q2,2023,33406,1692,1529,30,0.051,Swipe ,Entertainment,305.8,0,3214,14975,2309.8,
714245358,Blue,250,0,87,23/04/2023,Week-17,Q2,2023,2182,1566,3935,77,0.718,Swipe ,Bills,826.35,0,3215,45551,5011.35,
714246333,Blue,140,1,113,23/04/2023,Week-17,Q2,2023,5396,1803,2107,39,0.334,Chip ,Entertainment,210.7,0,3216,21580,2457.7,
714247458,Blue,415,1,82,23/04/2023,Week-17,Q2,2023,8037,2276,3271,71,0.283,Swipe ,Fuel,392.52,0,3217,35825,4078.52,
714248733,Blue,450,1,108,23/04/2023,Week-17,Q2,2023,4395,1240,2272,46,0.282,Swipe ,Fuel,568,0,3218,24591,3290,
714250908,Blue,410,0,116,23/04/2023,Week-17,Q2,2023,2927,2517,2231,60,0.86,Swipe ,Bills,557.75,0,3219,23908,3198.75,
714252933,Blue,325,1,75,23/04/2023,Week-17,Q2,2023,1438.3,0,4737,80,0,Swipe ,Bills,710.55,0,3220,76189,5772.55,
714253983,Blue,200,0,128,23/04/2023,Week-17,Q2,2023,9465,0,3675,59,0,Chip ,Fuel,477.75,0,3221,40200,4352.75,
714256758,Blue,355,1,147,23/04/2023,Week-17,Q2,2023,8074,0,4347,66,0,Swipe ,Bills,347.76,0,3222,58565,5049.76,
714257958,Blue,280,0,112,23/04/2023,Week-17,Q2,2023,1738,0,4220,68,0,Chip ,Entertainment,464.2,0,3223,54011,4964.2,
714259533,Blue,290,1,92,23/04/2023,Week-17,Q2,2023,4092,622,5001,88,0.152,Chip ,Travel,1300.26,0,3224,89566,6591.26,
714262533,Blue,125,0,112,23/04/2023,Week-17,Q2,2023,3524,1306,4252,78,0.371,Chip ,Bills,765.36,0,3225,55260,5142.36,
714264408,Blue,150,1,62,23/04/2023,Week-17,Q2,2023,1611,746,1413,29,0.463,Swipe ,Bills,98.91,0,3226,13499,1661.91,
714266883,Blue,125,1,119,23/04/2023,Week-17,Q2,2023,2440,503,2334,51,0.206,Swipe ,Travel,513.48,0,3227,25799,2972.48,
714267858,Blue,200,1,107,23/04/2023,Week-17,Q2,2023,4559,1680,4934,76,0.369,Swipe ,Fuel,394.72,0,3228,86410,5528.72,
714272658,Blue,200,1,153,23/04/2023,Week-17,Q2,2023,2962,2517,929,31,0.85,Swipe ,Bills,83.61,0,3229,5225,1212.61,
714273708,Blue,125,0,94,23/04/2023,Week-17,Q2,2023,4753,2472,2242,49,0.52,Swipe ,Bills,650.18,0,3230,24075,3017.18,
714276408,Blue,195,0,109,23/04/2023,Week-17,Q2,2023,1915,1445,2264,39,0.755,Swipe ,Bills,203.76,0,3231,24465,2662.76,
714277758,Blue,275,0,48,23/04/2023,Week-17,Q2,2023,11557,1050,4064,75,0.091,Chip ,Entertainment,1056.64,0,3232,49194,5395.64,
714278958,Blue,295,1,117,23/04/2023,Week-17,Q2,2023,9347,1988,2201,46,0.213,Swipe ,Fuel,264.12,0,3233,23435,2760.12,
714282333,Blue,415,0,75,23/04/2023,Week-17,Q2,2023,3244,0,7495,97,0,Swipe ,Bills,524.65,0,3234,104178,8434.65,
714283458,Blue,350,0,154,23/04/2023,Week-17,Q2,2023,14544,0,4064,92,0,Chip ,Bills,1016,0,3235,49224,5430,
714284358,Blue,285,1,146,23/04/2023,Week-17,Q2,2023,2177,1329,7037,82,0.61,Swipe ,Bills,985.18,0,3236,101609,8307.18,
714286383,Blue,295,1,104,23/04/2023,Week-17,Q2,2023,3422,1039,3337,65,0.304,Swipe ,Fuel,533.92,0,3237,36473,4165.92,
714287583,Blue,380,1,98,23/04/2023,Week-17,Q2,2023,1438.3,0,1852,38,0,Online ,Bills,166.68,0,3238,17105,2398.68,
714290583,Blue,380,0,42,23/04/2023,Week-17,Q2,2023,3117,1400,4391,85,0.449,Swipe ,Bills,1229.48,0,3239,60089,6000.48,
714292533,Blue,175,1,90,23/04/2023,Week-17,Q2,2023,2544,0,3593,64,0,Chip ,Fuel,610.81,0,3240,39170,4378.81,
714293358,Blue,100,1,104,23/04/2023,Week-17,Q2,2023,4166,989,4584,70,0.237,Online ,Fuel,1054.32,0,3241,69593,5738.32,
714294183,Blue,465,0,40,23/04/2023,Week-17,Q2,2023,9580,132,5385,51,0.014,Swipe ,Fuel,1238.55,0,3242,98715,7088.55,
714296358,Blue,245,1,90,23/04/2023,Week-17,Q2,2023,3433,2486,4831,78,0.724,Chip ,Grocery,1159.44,0,3243,79918,6235.44,
714303483,Gold,200,0,111,23/04/2023,Week-17,Q2,2023,3735,1474,15039,130,0.395,Swipe ,Grocery,4361.31,0,3244,196340,19600.31,
714304458,Blue,150,1,97,23/04/2023,Week-17,Q2,2023,3605,0,6800,78,0,Swipe ,Entertainment,748,0,3245,101342,7698,
